,binary_injury,NARRATIVE,split
286,high_injury,   300 section 6 poly pipe tow leave hand turn miner ground stand berm cable tree turn pipe follow berm tension pipe begin ride berm poly pipe clear berm tension pipe release pipe hit miner leave knee,train
287,high_injury,   employee experience groin pain lift large rock place temporary lifting restriction,train
288,high_injury,   employee state piece draw rock fall jump way twist    employee work follow day start miss 3 10 11,train
289,high_injury,   employee stand cell line harvesting copper strongback employee foot wedge cathode step twist knee,train
290,high_injury,   ee lift shop strain low,train
291,high_injury,   weld discharge chute weld slag catch leave pant leg fire cause burn leave calf,train
292,high_injury,   ee torch heat metal power center pull place chain break small piece metal embe neck,train
293,high_injury,   ee come wench pull sleeved pipe apart inner 4 steel pipe rust resist smoothly slide large pipe finally release travel 32 al low steel piping cross brace drop employee low leg ankle,train
294,high_injury,   skid loader pl74 twisted ankle lip bucket cause grade 1 sprain,train
295,high_injury,   employee walk truck slip ice parking area land shoulder,train
296,high_injury,   injure drag s&s tractor drag run piece rock road bounce tractor throw canopy tractor strain neck muscle,train
297,high_injury,   employee crib finish mill step concrete block twist leave knee,train
298,high_injury,   employee walk track crawler dozer twist knee,train
299,high_injury,   employee state sledge hammer reomove roller bearing finger catch slide,train
300,high_injury,   employee commute primary crusher plant suffer asthma attack lose control vehicle collide electrical pole locate median access road result sustain contusion chest wall close fracture rib,train
301,high_injury,   step jaw crusher deck twist right ankle step section steel mat expand metal roll ankle,train
302,high_injury,   employee bent shovel spill material rock come screen conveyer hit clavicle home quit time sore hospital x ray x ray find crack bone work week return restriction 30 31,train
303,high_injury,   clean loader service return garage turn burner machine cool water clean concrete wand hose stick door frame pull wand leave foot water hot inflict burn leave outside foot,train
304,high_injury,   employee attempt turn valve pressure control feel pain leave shoulder    employee wrench cheater bar    employee quit feel pain    seek medical attention 5/14/2007,train
305,high_injury,   load water pump water stand road creek elswick fork help unload pump stand know start hurt come bac k roadcreek ok dr check ee pull suction hose discharge hose trailer,train
306,high_injury,   ee work old slide hollow dirt slide excavator- ee okay,train
307,high_injury,   employee cover 3920 flinger duster right hand get catch cover radiator cap 3 suture right ring finger,train
308,high_injury,   walk spiral stair case injure worker feel pop right knee,train
309,high_injury,   ee assist 2nd ee low lever close safety gate lever slip grasp 2nd ee cause weight force injure ee floor impact twist right knee    ee refuse medical attention toi later hospital    12/30/08 notify verbally mri perform surgeon recommend surgery injury reportable,train
310,high_injury,   process grease truck walk truck step rock twisted knee,train
311,high_injury,   attempt open manual slide gate injure feel pop low    injure report injury initially request medical attention 8/23/06,train
312,high_injury,   employee tighten snubber block end 101 gantry boom    air impact gun tighten 6 bolt snubber block close line    attempt pull slack air line feel sharp pain    medical treatment continue experience pain    determine restrictive duty 2/10/05,train
313,high_injury,   injure lift 104 piece 4 channelsteel instal primary grizzly lift twist place channel conveyor belt grizzly time spasm start incapactitate,train
314,high_injury,   ee shovel material railcar feel pain    strain    work restrict duty,train
315,high_injury,   employee ladder ladder start fall employee grab pull muscle shoulder neck,train
316,high_injury,   operate load battery cable short hydraulic hose cause fire leave outside loader cause burn leave arm neck face,train
317,high_injury,   ee operate shuttle car hit hole    travelway cause bounce canopy car,train
318,high_injury,   step lump frozen ground twist ankle step drill,train
319,high_injury,"   employee cut timber raise crew lift scrap piece square timber 12""x12""x5 long balance catch feel pain low abdoman mid line groin",train
320,high_injury,   reach belt conveyor housing unplug feed chute,train
321,high_injury,   employee state walk mantrip step unknown object strain right knee result tear acl mcl,train
322,high_injury,   improper lifting technique,train
323,high_injury,   employee shovel slope belt feel pain,train
324,high_injury,   employee pull motor pick spray bar hurt arm,train
325,high_injury,   employee pull piece metal crusher cut leave thumb,train
326,high_injury,   loading product intot van truck feel pain,train
327,high_injury,   ee walk concrete floor strike hardhat head metal pipe cause upper body backwards legsstayed forward strain fall tr ie unable stretcher ambulance daviess community hospital x ray negative,train
328,high_injury,   employee carry oxygen bottle feel pull left groin,train
329,high_injury,   employee strain right shoulder tighten belt structure treat hospital er return work result mri test ee excuse work dr 6 week,train
330,high_injury,   ee attempe pull small pump mud pull twist injure,train
331,high_injury,   employee slip fall hold drill sprain leave knee,train
332,high_injury,   employee remove refractory castable material 8 kiln air jack hammer right hand position anchor hold refractory jack hammer handle engage jack hammer hand get catch anchor jack hammer handle,train
333,high_injury,   unchoke plug feed chute 2 kiln hot dust flush burn employee hand neck area,train
334,high_injury,   employee attempt light propane heater relief valve pop release propane start leave area pilot light come ignite propane cause sudden flash fire singe employee hair face cause 1st 2nd degree burn face,train
335,high_injury,   hook cat head power center feel pain low reportabe 7/17/06 day,train
336,high_injury,   prepare block fairchild scoop crib catch finger crib stack crib,train
337,high_injury,   inj drive 150ton cat trk hit pothole road cause hurt slightly hurt hew send dr injury lose time 3/16/00,train
338,high_injury,   employee climb ladder step ground slip sprain leave ankle,train
339,high_injury,   employee check cil tank step step tank twist right ankle    er xray negative fracture employee crutch boot release restrict duty    return schedule shift restriction,train
340,high_injury,   employee adjust motor base pry bar slip cause employee fall leave ankle cause injury,train
341,high_injury,   unknown specific event cite incident report injury use hand tool,train
342,high_injury,   operator close drill cab door leave hand pinky finger partially sever knuckle stitch,train
343,high_injury,   walk crusher pad slip fall pull muscle right leg,train
344,high_injury,   ee walk alongside railroad track car stumble sand ee try stop fall stretch arms.when land fracture wrist,train
345,high_injury,   ee carry tool box step mill building strain,train
346,high_injury,   step rock fall,train
347,high_injury,   employe strike right knee cause open tibia fracture piece metal banding release end loader employee spot end loader operator,train
